date,decision_date,trial_id,construction_tag,r_method,r_null_a,r_null_b,r_null_c,r_active_vs_a,turnover
2015-01-30,2014-12-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.012731987715449524,0.012731987715449524,-0.00533286916259754,0.016380078598595797,0.0,0.010380299058652879
2015-02-27,2015-01-30,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0031764277597592957,0.0031764277597592957,0.02563870567923871,-0.003502479122422331,0.0,0.005040412222981764
2015-03-31,2015-02-27,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0013058984161941937,0.0013058984161941937,-0.0011538947729726992,0.0018286108017584624,0.0,0.001992950216976935
2015-04-30,2015-03-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,-0.002666363527851202,-0.002666363527851202,-0.0010513647420655782,-0.0015423905015340073,0.0,0.0009785660786566421
2015-05-29,2015-04-30,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,-0.0020170378608126197,-0.0020170378608126197,0.0030154942566781124,-0.002206135858311687,0.0,0.03916588385206817
2015-06-30,2015-05-29,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,-0.009973437559472937,-0.009973437559472937,-0.00803327036899054,-0.010573021056577883,0.0,0.0015647847697197181
2015-07-31,2015-06-30,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0032070075483130074,0.0032070075483130074,-0.004539779937416969,0.007023162950243204,0.0,0.005437780104836832
2015-08-31,2015-07-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,-0.017923865559232362,-0.017923865559232362,-0.035237317805842994,-0.010193419256525896,0.0,0.000510562647069725
2015-09-30,2015-08-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,-0.005106663099196544,-0.005106663099196544,-0.020571180393607877,0.003331471900293998,0.0,0.007292345250118265
2015-10-30,2015-09-30,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.017292816981568142,0.017292816981568142,0.03885005685268022,0.00805518000487886,0.0,0.0045601392168828185
2015-11-30,2015-10-30,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,-0.0022865748421829766,-0.0022865748421829766,-6.619843652964355e-05,-0.0017430351322426905,0.0,0.007204608007914923
2015-12-31,2015-11-30,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,-0.010544612645613311,-0.010544612645613311,-0.0210796371665206,-0.005174384331706764,0.0,0.0016437509120824124
2016-01-29,2015-12-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,-0.0049921723907479084,-0.0049921723907479084,-0.030908658808310185,0.00529435348969485,0.0,0.002743300965783761
2016-02-29,2016-01-29,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.007744079518396679,0.00774407951839668,0.006258752202582678,0.007349123311389811,-8.673617379884035e-19,0.0061854613715622685
2016-03-31,2016-02-29,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.027379861510004898,0.027379861510004898,0.053022600490763634,0.0149404711242197,0.0,0.0009785421880814625
2016-04-29,2016-03-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.00783091213839356,0.00783091213839356,0.0149838795648425,0.003529195966373104,0.0,0.008224943673496347
2016-05-31,2016-04-29,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0018340055865697653,0.0018340055865697653,0.0052201220695034505,0.0014883199588978213,0.0,0.0009012251653033772
2016-06-30,2016-05-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.01870190006859369,0.01870190006859369,0.013986707008276823,0.017891292416035383,0.0,0.0003973446555535238
2016-07-29,2016-06-30,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.013037859367736526,0.013037859367736526,0.024517862545094596,0.008275460317222169,0.0,0.007064576233814389
2016-08-31,2016-07-29,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,-0.001105172608067279,-0.001105172608067279,0.0013135941957468555,-0.0022797489922648084,0.0,0.07433415299199754
2016-09-30,2016-08-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.00268961417638342,0.00268961417638342,0.0045199339750764955,0.00046421610024190716,0.0,0.0017815506986417814
2016-10-31,2016-09-30,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,-0.014728588491442204,-0.014728588491442204,-0.021119750578439907,-0.009724608852433892,0.0,0.0005530865792221073
2016-11-30,2016-10-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,-0.0031441249668533637,-0.0031441249668533637,0.02144653416983983,-0.014226034692669715,0.0,0.007843715119535818
2016-12-30,2016-11-30,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.009744015957188464,0.009744015957188464,0.01625789116222303,0.004522495598103822,0.0,0.008665144453067535
2017-01-31,2016-12-30,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.008809185095369161,0.008809185095369161,0.012737962242158717,0.0034923576016896254,0.0,0.0010870235961338414
2017-02-28,2017-01-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.012819620648738636,0.012819620648738636,0.01893507527178501,0.008754426064255746,0.0,0.0011563261790402748
2017-03-31,2017-02-28,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,-0.0008586137675898644,-0.0008586137675898644,-0.0009174073695996923,-0.0010174655480257838,0.0,0.006142974087362271
2017-04-28,2017-03-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0065332530062038275,0.0065332530062038275,0.006856402258184223,0.006252204000232651,0.0,0.0009664983900035239
2017-05-31,2017-04-28,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.004594241507892725,0.004594241507892725,0.0028297426863498525,0.004371315351227989,0.0,0.0006451974241030861
2017-06-30,2017-05-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0038829660880910456,0.0038829660880910456,0.008861509872358897,0.0017346928626169916,0.0,0.00015523478821267457
2017-07-31,2017-06-30,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.008174402112694063,0.008174402112694063,0.012018330922215636,0.0048337040849826965,0.0,0.00018297881471436746
2017-08-31,2017-07-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0032922707407405456,0.0032922707407405456,-0.002185855078592867,0.006200103222843526,0.0,0.0007001609505232487
2017-09-29,2017-08-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.006898026809465529,0.006898026809465529,0.01964812739051492,3.562432203284366e-05,0.0,0.00040713634912802575
2017-10-31,2017-09-29,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.004373554856769172,0.004373554856769172,0.007915866639862565,0.0018846087963571192,0.0,0.000932522086194201
2017-11-30,2017-10-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.008432961137168104,0.008432961137168104,0.017475647408744372,0.0031772087583203006,0.0,0.00010906315269220389
2017-12-29,2017-11-30,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.005763295472226988,0.005763295472226988,0.0063144301485810175,0.004675934195536877,0.0,0.0008454090821288542
2018-01-31,2017-12-29,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.006087818095840741,0.006087818095840741,0.02063421080630569,-0.0037581594544256703,0.0,0.00031094341745028023
2018-02-28,2018-01-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,-0.01833101718543086,-0.01833101718543086,-0.02719142999237656,-0.013002397021711826,0.0,0.0009184736201737955
2018-03-29,2018-02-28,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0040001731158863865,0.004000173115886387,0.0023693300447072546,0.004766328831297257,-8.673617379884035e-19,0.005509804254548287
2018-04-30,2018-03-29,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,-0.0037803099344392607,-0.0037803099344392607,-0.001298853243907936,-0.005148310935628481,0.0,5.859180007096454e-05
2018-05-31,2018-04-30,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.010752620475700823,0.010752620475700823,0.01643038894839631,0.008041462202445926,0.0,0.0027217942912971006
2018-06-29,2018-05-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,-8.979660765424298e-05,-8.979660765424296e-05,-0.0007995662376588677,0.0018636750822678357,-2.710505431213761e-20,0.0023188435300102936
2018-07-31,2018-06-29,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.008157502845356315,0.008157502845356315,0.016312563116837004,0.003585960362884743,0.0,0.0008468582628170743
2018-08-31,2018-07-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.008595924327835612,0.008595924327835612,0.012888944110561375,0.008467136695087888,0.0,0.001124565034032304
2018-09-28,2018-08-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,-0.004607333854465086,-0.004607333854465086,-0.004496744279043535,-0.00543064322523497,0.0,0.0016213821313447035
2018-10-31,2018-09-28,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,-0.02786122544291612,-0.02786122544291612,-0.049396420639118595,-0.012255921906095072,0.0,0.0025427388302267442
2018-11-30,2018-10-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.007898242037938505,0.007898242037938505,0.012007112319046758,0.006234611359817419,0.0,0.01026948762633794
2018-12-31,2018-11-30,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,-0.015261276397184385,-0.015261276397184385,-0.04823212262101123,0.003253964205718819,0.0,0.0013552456644875099
2019-01-31,2018-12-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.03585917604228623,0.03585917604228623,0.0625788837855307,0.018617882529410632,0.0,0.013229588330994699
2019-02-28,2019-01-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.008752358659693593,0.008752358659693593,0.020615796513226082,0.0014654348463696545,0.0,0.0072432197159174455
2019-03-29,2019-02-28,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.011377394686638082,0.011377394686638082,0.0036804775654015777,0.016339042796973367,0.0,0.000954271187914411
2019-04-30,2019-03-29,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.009270283645686555,0.009270283645686555,0.02017846930668535,0.0035230212529966318,0.0,0.0030852767847795344
2019-05-31,2019-04-30,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,-0.006953631875876067,-0.006953631875876067,-0.03379921881175521,0.007662231584200663,0.0,0.0011521308497991177
2019-06-28,2019-05-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.02801991058668812,0.02801991058668812,0.04733093975254184,0.017332639857314876,0.0,0.007213324377465278
2019-07-31,2019-06-28,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.003320625622516033,0.003320625622516033,0.005681174540891909,0.0024247742716215917,0.0,0.004045664481353817
2019-08-30,2019-07-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.007734428471051243,0.007734428471051243,-0.012087238852690915,0.018793156231391484,0.0,9.731117306258086e-05
2019-09-30,2019-08-30,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.003133706305562612,0.003133706305562612,0.013162436026757205,-0.0008578347693177985,0.0,0.0025388674513280238
2019-10-31,2019-09-30,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.007758341848449931,0.007758341848449931,0.013944618916810925,0.0043614796971094905,0.0,0.0036166031437102116
2019-11-29,2019-10-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.006796515452485252,0.006796515452485252,0.015945878989623727,0.003027051713588142,0.0,0.0004950324565055446
2019-12-31,2019-11-29,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.010084752723881636,0.010084752723881636,0.02028310185470805,0.0028424859485394393,0.0,0.00139048990601468
2020-01-31,2019-12-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.006618098420546939,0.006618098420546939,-0.006819790931235276,0.0128006684930811,0.0,0.0016793676709534189
2020-02-28,2020-01-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,-0.015562500392642996,-0.015562500392642996,-0.04869870005087637,0.0024052369145452094,0.0,0.0011007777557118584
2020-03-31,2020-02-28,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,-0.06285919492593757,-0.06285919492593757,-0.124013384285806,-0.02519675745254227,0.0,0.011439298706067181
2020-04-30,2020-03-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.04139088218456453,0.04139088218456453,0.07612844371766136,0.02552962121560665,0.0,0.039538229461389726
2020-05-29,2020-04-30,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.023096129764821914,0.023096129764821914,0.04267510369247782,0.00826238326177474,0.0,0.014541456526722148
2020-06-30,2020-05-29,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.009494348679175292,0.009494348679175292,0.014472540237259551,0.004664247899774265,0.0,0.004785562744918995
2020-07-31,2020-06-30,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.02408437747112049,0.02408437747112049,0.03520074311278138,0.01457473738641003,0.0,0.0012413412651022058
2020-08-31,2020-07-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.008401445246620334,0.008401445246620334,0.026018246616522762,-0.0005055006676481089,0.0,0.004045020738876054
2020-09-30,2020-08-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,-0.008614197477857312,-0.008614197477857312,-0.019005843734137367,-0.002527463892185725,0.0,0.0015396412578612337
2020-10-30,2020-09-30,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,-0.004890255908973388,-0.004890255908973388,-0.0019043591516024222,-0.005980792413128318,0.0,0.0016585822826996974
2020-11-30,2020-10-30,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.04460633094926462,0.04460633094926462,0.0909841609303342,0.017802253052727018,0.0,0.0016671922849945068
2020-12-31,2020-11-30,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.01786630514616455,0.01786630514616455,0.03873499243820524,0.004665152956540681,0.0,0.007756542915825053
2021-01-29,2020-12-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,-0.0012286211680617902,-0.0012286211680617902,0.006205837140977999,-0.004224819751848538,0.0,0.0028116969557305752
2021-02-26,2021-01-29,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0014632481370385143,0.0014632481370385143,0.023514352161155598,-0.007442649743070986,0.0,0.0013289080826890034
2021-03-31,2021-02-26,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.001852616885607152,0.001852616885607152,0.01641654488284649,-0.002818752730941757,0.0,0.0007317882900820718
2021-04-30,2021-03-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.016858915448241894,0.016858915448241894,0.027366394493700694,0.009398842022440203,0.0,0.0008416484342601335
2021-05-28,2021-04-30,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.006427395341999996,0.006427395341999996,0.009884755178834838,0.004854004802892865,0.0,0.0012469630974500032
2021-06-30,2021-05-28,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.007234791965269132,0.007234791965269132,0.007047768539580907,0.005130729597388675,0.0,0.0002693850097888941
2021-07-30,2021-06-30,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.008468183444438714,0.008468183444438714,0.003530802924442306,0.011313911453411325,0.0,0.000416267905650948
2021-08-31,2021-07-30,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.004430568336177659,0.004430568336177659,0.012197548530650483,-5.202620925454455e-05,0.0,0.000771429465252901
2021-09-30,2021-08-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,-0.01594956033541242,-0.01594956033541242,-0.025713335522688764,-0.008926868593121409,0.0,0.0006951015449457726
2021-10-29,2021-09-30,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.013338861391163083,0.013338861391163083,0.029372740006370208,0.004037652190841366,0.0,0.002539269678729571
2021-11-30,2021-10-29,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,-0.0064025193826573274,-0.0064025193826573274,-0.018869358684445614,0.0009245220326195724,0.0,0.002502604742617081
2021-12-31,2021-11-30,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.011424752195047789,0.011424752195047789,0.027193572106565308,0.004302580004284703,0.0,0.0018377802665344375
2022-01-31,2021-12-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,-0.026293686029340218,-0.026293686029340218,-0.04148475587474843,-0.016162127010784018,0.0,0.0012062965007335422
2022-02-28,2022-01-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,-0.006511224241034312,-0.006511224241034312,-0.00629025143798214,-0.004718414497774684,0.0,0.0061366241965476655
2022-03-31,2022-02-28,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,-0.010274812274304513,-0.010274812274304513,0.0044024861232714345,-0.017610482131236584,0.0,0.0024804561475707237
2022-04-29,2022-03-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,-0.04007841554562863,-0.04007841554562863,-0.05612974773301625,-0.026509832342827562,0.0,0.005412114028639579
2022-05-31,2022-04-29,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.004893598375583767,0.004893598375583767,0.006391621333580792,0.0030766373473032197,0.0,0.014276590050491502
2022-06-30,2022-05-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,-0.03600196856475513,-0.03600196856475513,-0.06044925130990924,-0.02045929272803319,0.0,0.0001585814520501036
2022-07-29,2022-06-30,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.04761206781107241,0.04761206781107241,0.0806665017008876,0.026863920825516436,0.0,0.15683981707182942
2022-08-31,2022-07-29,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,-0.02827755227979556,-0.02827755227979556,-0.033949886664992754,-0.025085669211006047,0.0,0.004371324922713445
2022-09-30,2022-08-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,-0.05774820732208127,-0.05774820732208127,-0.07298546818666732,-0.04353219078424835,0.0,0.002298806908267576
2022-10-31,2022-09-30,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.031101063132607187,0.031101063132607187,0.05574704399953371,0.00524374131920653,0.0,0.0051870151307014944
2022-11-30,2022-10-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.04174644105875828,0.04174644105875828,0.03275282101341381,0.03851451836807394,0.0,0.003926278378037171
2022-12-30,2022-11-30,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,-0.02217810269164795,-0.02217810269164795,-0.03935698314196161,-0.008064887434799764,0.0,0.00473789671071291
2023-01-31,2022-12-30,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.04932473976600461,0.04932473976600461,0.07969121037730911,0.03001282314066535,0.0,0.001736186625484349
2023-02-28,2023-01-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,-0.022920375239092558,-0.022920375239092558,-0.02333517126275162,-0.02242362785932036,0.0,0.003026120134554071
2023-03-31,2023-02-28,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.018041188167514495,0.018041188167514495,0.020755130916408362,0.024684433198702702,0.0,0.0016760506448749261
2023-04-28,2023-03-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.003352158450404624,0.003352158450404624,0.0027457661489349834,0.0047722959892361515,0.0,0.001294754491232862
2023-05-31,2023-04-28,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,-0.014763492754498533,-0.014763492754498533,-0.020693020647993374,-0.01216206775808563,0.0,0.00010688007011992306
2023-06-30,2023-05-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.02858782203799976,0.02858782203799976,0.054872082210745576,0.006339355224717691,0.0,0.0008926001473505661
2023-07-31,2023-06-30,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.01760317863367557,0.01760317863367557,0.02738490018894269,0.006978764789132841,0.0,0.0032256768013423425
2023-08-31,2023-07-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,-0.014643846982812838,-0.014643846982812838,-0.019734019213029367,-0.007394253417056193,0.0,0.0005703472840244651
2023-09-29,2023-08-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,-0.029877458278825136,-0.029877458278825136,-0.03468188734814612,-0.021776852882413843,0.0,0.0006530809776716809
2023-10-31,2023-09-29,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,-0.016120299532344905,-0.016120299532344905,-0.009627630636382712,-0.00999909537253187,0.0,0.0014454668675960153
2023-11-30,2023-10-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.05582297479280836,0.05582297479280836,0.07112073997859833,0.04034588931253303,0.0,0.0013691122264259514
2023-12-29,2023-11-30,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.04408855103936562,0.04408855103936562,0.06102789141770134,0.027571981875425464,0.0,0.0038699602244909054
2024-01-31,2023-12-29,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,-0.003628077140614985,-0.003628077140614985,-0.004885665927815022,-0.0006649471617698855,0.0,0.003272150264588495
2024-02-29,2024-01-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.014483994513745074,0.014483994513745074,0.044785433478811684,-0.00529119891969758,0.0,0.00031501718690791526
2024-03-28,2024-02-29,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.01935651169556768,0.01935651169556768,0.02615749900361182,0.011383615197849912,0.0,0.001997354132186645
2024-04-30,2024-03-28,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,-0.028470377938692393,-0.028470377938692393,-0.04270317646133395,-0.016501100429728768,0.0,0.0005010903379830877
2024-05-31,2024-04-30,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.028284104240859486,0.028284104240859486,0.0503726595793251,0.016521680487937247,0.0,0.0015091485273747958
2024-06-28,2024-05-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0008473023830714076,0.0008473023830714076,-0.006430503010750734,0.004536383722087322,0.0,0.001022091476802091
2024-07-31,2024-06-28,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.02902114054055801,0.02902114054055801,0.038518869652731845,0.018274783068205003,0.0,0.00022862250785887165
2024-08-30,2024-07-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.011009458247842559,0.011009458247842559,0.002652239860156976,0.012774940416128021,0.0,0.0017222873194800686
2024-09-30,2024-08-30,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.01585933902569039,0.01585933902569039,0.017514728195026617,0.01568828124158908,0.0,0.0002937769826484608
2024-10-31,2024-09-30,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,-0.016536079735372595,-0.016536079735372595,-0.013851851938578394,-0.01659498892280909,0.0,0.0005302532792599351
2024-11-29,2024-10-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.032085475764750376,0.032085475764750376,0.06326525000453895,0.008586427733357863,0.0,0.001409003653342492
2024-12-31,2024-11-29,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,-0.028274661408746137,-0.028274661408746137,-0.04079625502195397,-0.013568622082672049,0.0,0.0025242246917160137
2025-01-31,2024-12-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.018187196481685593,0.018187196481685593,0.024991699337290302,0.010189009490009046,0.0,0.0016789159164177737
2025-02-28,2025-01-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0013756911406253161,0.0013756911406253161,-0.01908645066600768,0.015336049355292071,0.0,0.0004779081929925334
2025-03-31,2025-02-28,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,-0.013818145910221825,-0.013818145910221825,-0.028338085213524853,0.0007398540681901737,0.0,0.0017806474978005228
2025-04-30,2025-03-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,-0.0023265884420255747,-0.0023265884420255747,-0.004393842471871901,0.0013908641471456708,0.0,0.0014440339042287595
2025-05-30,2025-04-30,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.018608919747569744,0.018608919747569744,0.041085703895165776,0.001061001025483927,0.0,0.0003464605652282928
2025-06-30,2025-05-30,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.022506726489851577,0.022506726489851577,0.028001511319226558,0.01459691281840492,0.0,0.0012179827716486255
2025-07-31,2025-06-30,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.004890395359035517,0.004890395359035517,0.01879824639702232,-0.0005263103216694525,0.0,0.0005129054650439323
2025-08-29,2025-07-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.021891936968808492,0.021891936968808492,0.029832626498137227,0.013383354603515604,0.0,0.00032692505309159497
2025-09-30,2025-08-29,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.014778276724243967,0.014778276724243967,0.016100959928837758,0.012494294779667283,0.0,0.0005477940464073145
2025-10-31,2025-09-30,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.004617675062475019,0.004617675062475019,0.0017792144053604656,0.004876864051121651,0.0,0.0004549220338151104
2025-11-28,2025-10-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.007703265209535509,0.007703265209535509,0.0013911762951887372,0.0074807524708174,0.0,4.833454194834181e-05
2025-12-31,2025-11-28,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0013134192576221807,0.0013134192576221807,0.0005941194780209201,0.0007556916024853394,0.0,0.000136170227295139
2026-01-30,2025-12-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.016867851693179205,0.016867851693179205,0.020583084279549666,0.009426489311547903,0.0,0.00016165449512114266
2026-02-27,2026-01-30,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.015917872710953403,0.015917872710953403,0.007352732541441011,0.015468051111875656,0.0,0.0005555403771323507
2026-03-31,2026-02-27,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,-0.026804651345154674,-0.026804651345154674,-0.03156198750903378,-0.015384715874516936,0.0,0.0004928941524579419
2026-04-30,2026-03-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.03281590262515737,0.03281590262515737,0.053573417909202024,0.009554152881549219,0.0,0.0014255660751878894
2026-05-29,2026-04-30,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.011122605533460658,0.011122605533460658,0.014190693695925877,0.002645863551445432,0.0,0.0018718339207645252
2026-06-30,2026-05-29,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0035018719958251074,0.0035018719958251074,0.001870668349327885,-0.002584443040345586,0.0,0.000200346333213329
2026-07-31,2026-06-30,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,-0.005278712843394665,-0.005278712843394665,-0.0013796989632662779,-0.005097222229386963,0.0,0.0005432516151803604
