date,trial_id,construction_tag,mix_lambda,avg_abs_corr,sync_score,stress_months_used,w_vs_uncond_erc_norm,fallback_flag,pi_hat_0,n_obs_pool_0,pi_hat_1,n_obs_pool_1
2018-04-30,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.48225071035281214,0.7739541160593794,12,0.0,1,,0,,0
2018-05-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.47753928127368783,0.7754830113257829,12,0.0,1,,0,,0
2018-06-29,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.47728574722845835,0.7690789473684211,12,0.0,1,,0,,0
2018-07-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.4771622687540935,0.769330734243015,12,0.0,1,,0,,0
2018-08-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.4723016087101678,0.7702182284980745,12,0.0,1,,0,,0
2018-09-28,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.4700419748375807,0.7685478757133799,12,0.0,1,,0,,0
2018-10-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.47130012154519235,0.7706766917293234,12,0.0,1,,0,,0
2018-11-30,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.47057142658507806,0.7721362229102168,12,0.0,1,,0,,0
2018-12-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.4686363228373056,0.7705018359853122,12,0.0,1,,0,,0
2019-01-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.47883240400488575,0.7731397459165155,12,0.0,1,,0,,0
2019-02-28,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.4786323284941986,0.7721291866028708,12,0.0,1,,0,,0
2019-03-29,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.4797722014353281,0.7711413364872857,12,0.0,1,,0,,0
2019-04-30,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.48025189757323217,0.7719298245614035,12,0.0,1,,0,,0
2019-05-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.48325351918533865,0.7715442452284558,12,0.0,1,,0,,0
2019-06-28,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.48736996872738536,0.7740274599542335,12,0.0,1,,0,,0
2019-07-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.48716504008304873,0.7753254102999434,12,0.0,1,,0,,0
2019-08-30,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.4871948964099251,0.7743561030235163,12,0.0,1,,0,,0
2019-09-30,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.4861952510792888,0.7739612188365652,12,0.0,1,,0,,0
2019-10-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.48592119391602884,0.7757675438596491,12,0.0,1,,0,,0
2019-11-29,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.4867182247142007,0.7759088442756374,12,0.0,1,,0,,0
2019-12-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.48723179236311226,0.7765843179377013,12,0.0,1,,0,,0
2020-01-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.4871623733808155,0.7745879851143008,12,0.0,1,,0,,0
2020-02-28,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.49420716738490533,0.7742105263157895,12,0.0,1,,0,,0
2020-03-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.5367643903086062,0.7759249609171444,12,0.0,1,,0,,0
2020-04-30,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.5403852886522876,0.7776057791537667,12,0.0,1,,0,,0
2020-05-29,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.5429001958868168,0.779253960143076,12,0.0,1,,0,,0
2020-06-30,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.541917283000336,0.7803643724696356,12,0.0,1,,0,,0
2020-07-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.5435453117035489,0.7824561403508772,12,0.0,1,,0,,0
2020-08-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.5434291844351306,0.7825223435948361,12,0.0,1,,0,,0
2020-09-30,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.545631072551408,0.7840629611411707,12,0.0,1,,0,,0
2020-10-30,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.5443799388196124,0.7826510721247564,12,0.0,1,,0,,0
2020-11-30,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.5518198662853361,0.7846450989859971,12,0.0,1,,0,,0
2020-12-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.5530403714648403,0.7861244019138756,12,0.0,1,,0,,0
2021-01-29,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.5517152734721449,0.7837837837837838,12,0.0,1,,0,,0
2021-02-26,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.549277393341977,0.7824248120300751,12,0.0,1,,0,,0
2021-03-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.5469727899107191,0.7810898928737773,12,0.0,1,,0,,0
2021-04-30,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.5474014708581926,0.7830101569713758,12,0.0,1,,0,,0
2021-05-28,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.5467308091824135,0.7839816933638443,12,0.0,1,,0,,0
2021-06-30,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.5460764878083707,0.7835753176043557,12,0.0,1,,0,,0
2021-07-30,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.5448048667557222,0.7831758884390464,12,0.0,1,,0,,0
2021-08-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.5438342332448683,0.7823371989295272,12,0.0,1,,0,,0
2021-09-30,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.5449559696845566,0.7841662980981867,12,0.0,1,,0,,0
2021-10-29,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.5437427046714421,0.7846491228070175,12,0.0,1,,0,,0
2021-11-30,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.544223604696507,0.7846889952153109,12,0.0,1,,0,,0
2021-12-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.5439577616604211,0.7851596203623812,12,0.0,1,,0,,0
2022-01-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.5441693098767539,0.786050492083868,12,0.0,1,,0,,0
2022-02-28,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.5425879706083645,0.7848047538200338,12,0.0,1,,0,,0
2022-03-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.5396924838784337,0.7835789473684209,12,0.0,1,,0,,0
2022-04-29,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.5468519110933098,0.7852965747702588,12,0.0,1,,0,,0
2022-05-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.5460464321824628,0.7853294653957728,12,0.0,1,,0,,0
2022-06-30,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.5466791068568896,0.7241176470588235,12,0.0,1,,0,,0
2022-07-29,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.5526463641321059,0.7267441860465117,12,0.0,1,,0,,0
2022-08-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.5558751067668444,0.7298850574712644,12,0.0,1,,0,,0
2022-09-30,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.5697104739834865,0.7329545454545454,12,0.0,1,,0,,0
2022-10-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.5658204247849229,0.7331460674157303,12,0.0,1,,0,,0
2022-11-30,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.5676465405547091,0.7355555555555556,12,0.0,1,,0,,0
2022-12-30,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.5686268693230141,0.7373626373626374,12,0.0,1,,0,,0
2023-01-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.57561976362086,0.7402173913043479,12,0.0,1,,0,,0
2023-02-28,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.5778078431414341,0.7430107526881722,12,0.0,1,,0,,0
2023-03-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.5740008714830391,0.7430851063829789,12,0.0,1,,0,,0
2023-04-28,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.573419851589043,0.7426315789473685,12,0.0,1,,0,,0
2023-05-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.5742522403301501,0.7442708333333333,12,0.0,1,,0,,0
2023-06-30,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.5733387222940178,0.7448453608247423,12,0.0,1,,0,,0
2023-07-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.57313720476855,0.7459183673469387,12,0.0,1,,0,,0
2023-08-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.5741971267082748,0.747979797979798,12,0.0,1,,0,,0
2023-09-29,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.5783390311330605,0.7495,12,0.0,1,,0,,0
2023-10-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.5786631693220621,0.7509900990099011,12,0.0,1,,0,,0
2023-11-30,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.5867304158337733,0.7534313725490197,12,0.0,1,,0,,0
2023-12-29,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.5899284197137252,0.7553398058252428,12,0.0,1,,0,,0
2024-01-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.5895352963272747,0.7533653846153846,12,0.0,1,,0,,0
2024-02-29,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.5868863438568784,0.7528571428571428,12,0.0,1,,0,,0
2024-03-28,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.5870934279053059,0.7547169811320755,12,0.0,1,,0,,0
2024-04-30,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.5905445806232218,0.7570093457943925,12,0.0,1,,0,,0
2024-05-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.5923889213608599,0.7592592592592593,12,0.0,1,,0,,0
2024-06-28,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.5914877393543282,0.7568807339449541,12,0.0,1,,0,,0
2024-07-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.5915045564372704,0.759090909090909,12,0.0,1,,0,,0
2024-08-30,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.5905870681001455,0.7594594594594595,12,0.0,1,,0,,0
2024-09-30,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.5904810903290967,0.7616071428571429,12,0.0,1,,0,,0
2024-10-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.5912331727799544,0.7623893805309735,12,0.0,1,,0,,0
2024-11-29,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.5907439807315306,0.7635964912280703,12,0.0,1,,0,,0
2024-12-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.5937282879046634,0.7656521739130436,12,0.0,1,,0,,0
2025-01-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.5939228541731932,0.7676724137931036,12,0.0,1,,0,,0
2025-02-28,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.592061223085498,0.7666666666666667,12,0.0,1,,0,,0
2025-03-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.5905814529812415,0.7661016949152543,12,0.0,1,,0,,0
2025-04-30,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.5894814463321318,0.7647058823529411,12,0.0,1,,0,,0
2025-05-30,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.588116454928633,0.765,12,0.0,1,,0,,0
2025-06-30,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.5890999238164341,0.7669421487603305,12,0.0,1,,0,,0
2025-07-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.5888628554750296,0.7655737704918032,12,0.0,1,,0,,0
2025-08-29,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.5894194080478744,0.767479674796748,12,0.0,1,,0,,0
2025-09-30,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.5891817651597258,0.7693548387096774,12,0.0,1,,0,,0
2025-10-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.5887500406532317,0.7684,12,0.0,1,,0,,0
2025-11-28,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.5884349057942505,0.7694444444444445,12,0.0,1,,0,,0
2025-12-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.5881314785082341,0.7673228346456693,12,0.0,1,,0,,0
2026-01-30,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.5876211193612928,0.76875,12,0.0,1,,0,,0
2026-02-27,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.587244952836725,0.7697674418604652,12,0.0,1,,0,,0
2026-03-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.5900746563094961,0.7711538461538462,12,0.0,1,,0,,0
2026-04-30,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.589811148392275,0.7729007633587787,12,0.0,1,,0,,0
2026-05-29,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.5892254291894504,0.7738636363636364,12,0.0,1,,0,,0
2026-06-30,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.5880065257053194,0.774812030075188,12,0.0,1,,0,,0
2026-07-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.587301360026351,0.7735074626865672,12,0.0,1,,0,,0
2026-08-31,rr_erc_pathA_stress_sw12_lam25_cat,stress_corr_overlay,0.0,0.5865340621389163,0.7748148148148147,12,0.0,1,,0,,0
2003-05-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.003949997661485443,1,,3,,33
2003-06-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.0034887135858149,1,,3,,34
2003-07-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.0021798828165484063,1,,3,,33
2003-08-29,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.0034233928822606946,1,,4,,33
2003-09-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.0032352627232778855,1,,5,,33
2003-10-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.0040174675581924335,1,,6,,33
2003-11-28,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.004278950830698992,1,,7,,33
2003-12-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.004814034539971544,1,,8,,33
2004-01-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.004695924926301727,1,,9,,33
2004-02-27,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.004866859647321505,1,,10,,33
2004-03-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.004922560241728301,1,,11,,33
2004-04-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.005618875756842896,1,,12,,33
2004-05-28,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.005505439519797901,1,,13,,33
2004-06-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.006240409335940894,1,,14,,33
2004-07-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.0075926756353730095,1,,15,,33
2004-08-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.006764007743325334,1,,15,,34
2004-09-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.006856375196401866,1,,16,,34
2004-10-29,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.006945163453578381,1,,17,,34
2004-11-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.006188506546879481,1,,17,,35
2004-12-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.00609446794056009,1,,17,,36
2005-01-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.006429564820928061,1,,18,,36
2005-02-28,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.006370359161446907,1,,19,,36
2005-03-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.006688735737655381,1,,20,,36
2005-04-29,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.006630690140687296,1,,20,,37
2005-05-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.006278698249997274,1,,21,,37
2005-06-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.0065235404502721655,1,,22,,37
2005-07-29,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.10753754939353138,1,,25,,11
2005-08-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.10160691249328418,1,,26,,11
2005-09-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.10339670700886035,1,,27,,11
2005-10-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.10017911333279611,1,,28,,11
2005-11-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.09999598212126673,1,,29,,11
2005-12-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.09889018441561495,1,,30,,11
2006-01-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.0954569407731776,1,,31,,11
2006-02-28,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.09382136316627063,1,,32,,11
2006-03-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.09236833388858204,1,,33,,11
2006-04-28,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.09275402639921113,1,,34,,11
2006-05-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.08526527038741241,1,,35,,11
2006-06-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.08382501672549786,1,,36,,11
2006-07-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.08075868132995766,1,,37,,11
2006-08-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.0827145993436325,1,,38,,11
2006-09-29,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.08305903683256644,1,,39,,11
2006-10-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.08314153734145911,1,,40,,11
2006-11-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.08455790710039958,1,,41,,11
2006-12-29,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.08542204538843239,1,,42,,11
2007-01-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.08561555378317064,1,,43,,11
2007-02-28,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.08249197582496855,1,,44,,11
2007-03-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.08250767216635445,1,,45,,11
2007-04-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.0821656662467839,1,,46,,11
2007-05-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.07961551494007778,1,,47,,11
2007-06-29,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.0770803485350916,1,,48,,11
2007-07-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.06642387710902932,1,,49,,11
2007-08-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.06695045303552556,1,,50,,11
2007-09-28,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.06651526275117223,1,,51,,11
2007-10-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.06719078436000767,1,,52,,11
2007-11-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.055352314916460706,1,,53,,11
2007-12-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.05420582922984089,1,,54,,11
2008-01-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.0,1,,38,,0
2008-02-29,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.0,1,,39,,0
2008-03-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.0,1,,40,,0
2008-04-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.0,1,,41,,0
2008-05-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.0,1,,42,,0
2008-06-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.015779924480691897,1,,42,,1
2008-07-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.014999104151804572,1,,42,,2
2008-08-29,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.014357371373148228,1,,42,,3
2008-09-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.028045322441199144,1,,42,,4
2008-10-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.11800443087200971,1,,42,,5
2008-11-28,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.0971314041199271,1,,42,,6
2008-12-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.12082574783060915,1,,42,,7
2009-01-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.14903275974948882,1,,42,,8
2009-02-27,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.14172306774695595,1,,42,,9
2009-03-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.14746201687294966,1,,42,,10
2009-04-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.10249447277755663,1,,40,,13
2009-05-29,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.09094777229616764,1,,40,,14
2009-06-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.09087387265138894,1,,41,,14
2009-07-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.08053658692927824,1,,41,,15
2009-08-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.08111820538380277,1,,41,,16
2009-09-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.08087108551896201,1,,41,,17
2009-10-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.08157081814765137,1,,41,,18
2009-11-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.08132255362450991,1,,41,,19
2009-12-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.08045507834643693,1,,41,,20
2010-01-29,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.049087105104865726,1,,41,,21
2010-02-26,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.04770945814067926,1,,41,,22
2010-03-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.008191744321023884,0,0.4,40,0.6,24
2010-04-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.036034129806710724,1,,44,,21
2010-05-28,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.04740424762767842,1,,44,,22
2010-06-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.0496827197749984,1,,44,,23
2010-07-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.014612891611271085,0,0.41148325358851673,44,0.5885167464114832,24
2010-08-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.016028613618583154,0,0.4095238095238095,44,0.5904761904761905,25
2010-09-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.015926375592311737,0,0.4075829383886256,44,0.5924170616113744,26
2010-10-29,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.009473251206555958,1,,12,,25
2010-11-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.010112027780113868,1,,12,,26
2010-12-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.01035500631033363,1,,12,,27
2011-01-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.010739096765507543,1,,12,,28
2011-02-28,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.016022350055032303,1,,13,,28
2011-03-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.015501976556445978,1,,14,,28
2011-04-29,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.015612244010862532,1,,15,,28
2011-05-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.01571367238745718,1,,16,,28
2011-06-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.005534083616456157,1,,15,,30
